repo,repo_name,case,scope,tool,profile,mode,target_index,target_value,repetition,order_position,symbol_count,file_count,database_size_bytes,wall_ms,load_phase_ms,load_phase_pct,load_calls,response_bytes,rss_before_bytes,rss_after_bytes,rss_delta_bytes,canonical_response_hash,repo_git_head,repo_indexed_at,jcodemunch_version,jcodemunch_source_sha,benchmark_sha256,staged_harness_sha256,python_utf8_mode,source_root_basename,source_diff_sha256,source_dirty_paths,parity_debug_json
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,baseline_full,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",1,1,45561,2730,39505920,2392.2675,515.4272,21.545550403539735,1,3374,102313984,333221888,230907904,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-1.108.207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"{""concurrency"": 1, ""derived_states"": [], ""load_durations_ms"": [515.4272], ""peak_rss_bytes"": 334798848, ""peak_rss_delta_bytes"": 232484864, ""process_cpu_ms"": 2375.0, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,generation_safe_hybrid,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",1,2,45561,2730,39505920,2622.0576,152.4606,5.814540458607774,1,3374,102244352,333750272,231505920,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-generation-safe-hybrid,ead3d2ef8e5a2681370000c9a1a9723977a8e77a0ca61dfab49d6b2c17e6f940,"M src/jcodemunch_mcp/server.py
 M src/jcodemunch_mcp/storage/index_store.py
 M src/jcodemunch_mcp/storage/sqlite_store.py
 M src/jcodemunch_mcp/tools/check_references.py
 M src/jcodemunch_mcp/tools/find_references.py
 M src/jcodemunch_mcp/tools/get_blast_radius.py
 M src/jcodemunch_mcp/tools/get_churn_rate.py
 M src/jcodemunch_mcp/tools/get_file_outline.py
 M src/jcodemunch_mcp/tools/get_file_risk.py
 M src/jcodemunch_mcp/tools/get_file_tree.py
 M src/jcodemunch_mcp/tools/get_symbol_complexity.py
 M src/jcodemunch_mcp/tools/get_symbol_provenance.py
?? tests/test_generation_safe_hybrid.py","{""concurrency"": 1, ""derived_states"": [{""bm25_keys"": [""avgdl"", ""centrality"", ""idf"", ""inverted""], ""key"": [""local"", ""django-3eb2e228"", ""2026-07-29T20:21:07.572944"", """"], ""symbol_count"": 45561}], ""load_durations_ms"": [152.4606], ""peak_rss_bytes"": 366186496, ""peak_rss_delta_bytes"": 263942144, ""process_cpu_ms"": 2609.375, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,generation_safe_hybrid,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",2,1,45561,2730,39505920,2605.8622,152.83,5.864853483042964,1,3374,101367808,333131776,231763968,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-generation-safe-hybrid,ead3d2ef8e5a2681370000c9a1a9723977a8e77a0ca61dfab49d6b2c17e6f940,"M src/jcodemunch_mcp/server.py
 M src/jcodemunch_mcp/storage/index_store.py
 M src/jcodemunch_mcp/storage/sqlite_store.py
 M src/jcodemunch_mcp/tools/check_references.py
 M src/jcodemunch_mcp/tools/find_references.py
 M src/jcodemunch_mcp/tools/get_blast_radius.py
 M src/jcodemunch_mcp/tools/get_churn_rate.py
 M src/jcodemunch_mcp/tools/get_file_outline.py
 M src/jcodemunch_mcp/tools/get_file_risk.py
 M src/jcodemunch_mcp/tools/get_file_tree.py
 M src/jcodemunch_mcp/tools/get_symbol_complexity.py
 M src/jcodemunch_mcp/tools/get_symbol_provenance.py
?? tests/test_generation_safe_hybrid.py","{""concurrency"": 1, ""derived_states"": [{""bm25_keys"": [""avgdl"", ""centrality"", ""idf"", ""inverted""], ""key"": [""local"", ""django-3eb2e228"", ""2026-07-29T20:21:07.572944"", """"], ""symbol_count"": 45561}], ""load_durations_ms"": [152.83], ""peak_rss_bytes"": 365453312, ""peak_rss_delta_bytes"": 264085504, ""process_cpu_ms"": 2593.75, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,baseline_full,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",2,2,45561,2730,39505920,2373.2094,504.3722,21.252747439817153,1,3374,101302272,332939264,231636992,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-1.108.207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"{""concurrency"": 1, ""derived_states"": [], ""load_durations_ms"": [504.3722], ""peak_rss_bytes"": 334667776, ""peak_rss_delta_bytes"": 233365504, ""process_cpu_ms"": 2359.375, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,baseline_full,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",3,1,45561,2730,39505920,2388.0447,509.0876,21.3181771681242,1,3374,101851136,333774848,231923712,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-1.108.207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"{""concurrency"": 1, ""derived_states"": [], ""load_durations_ms"": [509.0876], ""peak_rss_bytes"": 335364096, ""peak_rss_delta_bytes"": 233512960, ""process_cpu_ms"": 2343.75, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_1_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,generation_safe_hybrid,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",3,2,45561,2730,39505920,2577.1586,151.7335,5.887627560057808,1,3374,101666816,333574144,231907328,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-generation-safe-hybrid,ead3d2ef8e5a2681370000c9a1a9723977a8e77a0ca61dfab49d6b2c17e6f940,"M src/jcodemunch_mcp/server.py
 M src/jcodemunch_mcp/storage/index_store.py
 M src/jcodemunch_mcp/storage/sqlite_store.py
 M src/jcodemunch_mcp/tools/check_references.py
 M src/jcodemunch_mcp/tools/find_references.py
 M src/jcodemunch_mcp/tools/get_blast_radius.py
 M src/jcodemunch_mcp/tools/get_churn_rate.py
 M src/jcodemunch_mcp/tools/get_file_outline.py
 M src/jcodemunch_mcp/tools/get_file_risk.py
 M src/jcodemunch_mcp/tools/get_file_tree.py
 M src/jcodemunch_mcp/tools/get_symbol_complexity.py
 M src/jcodemunch_mcp/tools/get_symbol_provenance.py
?? tests/test_generation_safe_hybrid.py","{""concurrency"": 1, ""derived_states"": [{""bm25_keys"": [""avgdl"", ""centrality"", ""idf"", ""inverted""], ""key"": [""local"", ""django-3eb2e228"", ""2026-07-29T20:21:07.572944"", """"], ""symbol_count"": 45561}], ""load_durations_ms"": [151.7335], ""peak_rss_bytes"": 365944832, ""peak_rss_delta_bytes"": 264278016, ""process_cpu_ms"": 2562.5, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_4_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,baseline_full,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",1,1,45561,2730,39505920,2442.6084,1900.7367,19.453964663349225,4,16255,102055936,333955072,231899136,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-1.108.207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"{""concurrency"": 4, ""derived_states"": [], ""load_durations_ms"": [475.1172, 475.1317, 475.2416, 475.2462], ""peak_rss_bytes"": 341594112, ""peak_rss_delta_bytes"": 239538176, ""process_cpu_ms"": 2437.5, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_4_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,generation_safe_hybrid,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",1,2,45561,2730,39505920,2904.0717,2155.0209999999997,18.551719986803352,4,16255,101810176,349634560,247824384,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-generation-safe-hybrid,ead3d2ef8e5a2681370000c9a1a9723977a8e77a0ca61dfab49d6b2c17e6f940,"M src/jcodemunch_mcp/server.py
 M src/jcodemunch_mcp/storage/index_store.py
 M src/jcodemunch_mcp/storage/sqlite_store.py
 M src/jcodemunch_mcp/tools/check_references.py
 M src/jcodemunch_mcp/tools/find_references.py
 M src/jcodemunch_mcp/tools/get_blast_radius.py
 M src/jcodemunch_mcp/tools/get_churn_rate.py
 M src/jcodemunch_mcp/tools/get_file_outline.py
 M src/jcodemunch_mcp/tools/get_file_risk.py
 M src/jcodemunch_mcp/tools/get_file_tree.py
 M src/jcodemunch_mcp/tools/get_symbol_complexity.py
 M src/jcodemunch_mcp/tools/get_symbol_provenance.py
?? tests/test_generation_safe_hybrid.py","{""concurrency"": 4, ""derived_states"": [{""bm25_keys"": [""avgdl"", ""centrality"", ""idf"", ""inverted""], ""key"": [""local"", ""django-3eb2e228"", ""2026-07-29T20:21:07.572944"", """"], ""symbol_count"": 45561}], ""load_durations_ms"": [524.3398, 524.9964, 550.2544, 555.4304], ""peak_rss_bytes"": 417193984, ""peak_rss_delta_bytes"": 315383808, ""process_cpu_ms"": 3453.125, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_4_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,generation_safe_hybrid,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",2,1,45561,2730,39505920,2918.8186,2200.0463,18.84363677139785,4,16255,101535744,348786688,247250944,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-generation-safe-hybrid,ead3d2ef8e5a2681370000c9a1a9723977a8e77a0ca61dfab49d6b2c17e6f940,"M src/jcodemunch_mcp/server.py
 M src/jcodemunch_mcp/storage/index_store.py
 M src/jcodemunch_mcp/storage/sqlite_store.py
 M src/jcodemunch_mcp/tools/check_references.py
 M src/jcodemunch_mcp/tools/find_references.py
 M src/jcodemunch_mcp/tools/get_blast_radius.py
 M src/jcodemunch_mcp/tools/get_churn_rate.py
 M src/jcodemunch_mcp/tools/get_file_outline.py
 M src/jcodemunch_mcp/tools/get_file_risk.py
 M src/jcodemunch_mcp/tools/get_file_tree.py
 M src/jcodemunch_mcp/tools/get_symbol_complexity.py
 M src/jcodemunch_mcp/tools/get_symbol_provenance.py
?? tests/test_generation_safe_hybrid.py","{""concurrency"": 4, ""derived_states"": [{""bm25_keys"": [""avgdl"", ""centrality"", ""idf"", ""inverted""], ""key"": [""local"", ""django-3eb2e228"", ""2026-07-29T20:21:07.572944"", """"], ""symbol_count"": 45561}], ""load_durations_ms"": [544.0551, 547.1527, 552.0586, 556.7799], ""peak_rss_bytes"": 417193984, ""peak_rss_delta_bytes"": 315658240, ""process_cpu_ms"": 3656.25, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
django/django,django-3eb2e228,search_symbols_compact_concurrency_4_fresh_process,cold_concurrency_fresh_process_resource_validation,search_symbols,all_symbols_search,baseline_full,3,"{""detail_level"": ""compact"", ""format"": ""json"", ""fusion"": false, ""max_results"": 10, ""query"": ""test_basic"", ""repo"": ""local/django-3eb2e228""}",2,2,45561,2730,39505920,2464.8283,1903.4404,19.306014134939943,4,16255,102117376,334512128,232394752,8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc,274a1d494d11d87a1b767340d1f398f197810f93,2026-07-29T20:21:07.572944,1.108.207,c2201a55b6e1b0ea38043c514ab7bc3a372bad13,0b6845d43229b4f0709a9b9b9cc097bb37a71d13fa221410029c2add01bb7aee,68b6b46a7352b0dfa521a2cbe75882fea419e6ef0f29ded56106478af8fb663e,1,wt-1.108.207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"{""concurrency"": 4, ""derived_states"": [], ""load_durations_ms"": [475.8282, 475.8298, 475.891, 475.8914], ""peak_rss_bytes"": 342204416, ""peak_rss_delta_bytes"": 240087040, ""process_cpu_ms"": 2390.625, ""target_policy"": ""middle stride target; simultaneous cold calls; forced JSON response encoding"", ""within_batch_hashes"": [""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc"", ""8bbfc6a0277003e5f3be75b4f622bea0b1012e604a83845ce7cb40213f480efc""]}"
